('utt116816', 'utt116817')
('utt74929', 'utt74936')
('utt52512', 'utt52519')
('utt28286', 'utt28294')
('utt39586', 'utt39591')
('utt35352', 'utt35355')
('utt127277', 'utt127282')
('utt6854', 'utt6857')
('utt52821', 'utt52827')
('utt31132', 'utt31137')
('utt139610', 'utt139615')
('utt125723', 'utt125731')
('utt1095', 'utt1097')
('utt45606', 'utt45611')
('utt10298', 'utt10303')
('utt103545', 'utt103547')
('utt98789', 'utt98796')
('utt33445', 'utt33452')
('utt6038', 'utt6045')
('utt98203', 'utt98206')
('utt143995', 'utt144003')
('utt109310', 'utt109311')
('utt3703', 'utt3710')
('utt116815', 'utt116818')
('utt128076', 'utt128083')
('utt10399', 'utt10404')
('utt553', 'utt555')
('utt147872', 'utt147876')
('utt52940', 'utt52947')
('utt94747', 'utt94749')
('utt37520', 'utt37526')
('utt70274', 'utt70275')
('utt18647', 'utt18653')
('utt37521', 'utt37528')
('utt59136', 'utt59138')
('utt123746', 'utt123747')
('utt14698', 'utt14701')
('utt68867', 'utt68872')
('utt68674', 'utt68682')
('utt17394', 'utt17400')
('utt121787', 'utt121789')
('utt4819', 'utt4821')
('utt81617', 'utt81618')
('utt38051', 'utt38054')
('utt48555', 'utt48559')
('utt104403', 'utt104410')
('utt126475', 'utt126480')
('utt6181', 'utt6186')
('utt64221', 'utt64223')
('utt64216', 'utt64220')
('utt73445', 'utt73449')
('utt100510', 'utt100511')
('utt48555', 'utt48562')
('utt146311', 'utt146313')
('utt150313', 'utt150315')
('utt13118', 'utt13120')
('utt16600', 'utt16601')
('utt109305', 'utt109309')
('utt56643', 'utt56645')
('utt132685', 'utt132689')
('utt19034', 'utt19037')
('utt31544', 'utt31545')
('utt75385', 'utt75387')
('utt74787', 'utt74791')
('utt32303', 'utt32304')
('utt104328', 'utt104332')
('utt131808', 'utt131810')
('utt58411', 'utt58412')
('utt142842', 'utt142847')
('utt110123', 'utt110127')
('utt27095', 'utt27100')
('utt89540', 'utt89546')
('utt152546', 'utt152555')
('utt80147', 'utt80150')
('utt106550', 'utt106555')
('utt135317', 'utt135322')
('utt8047', 'utt8048')
('utt4540', 'utt4544')
('utt144082', 'utt144087')
('utt56519', 'utt56521')
('utt111948', 'utt111951')
('utt21293', 'utt21299')
('utt116089', 'utt116098')
('utt81973', 'utt81975')
('utt40255', 'utt40257')
('utt131404', 'utt131407')
('utt22939', 'utt22946')
('utt73443', 'utt73452')
('utt113831', 'utt113837')
('utt39106', 'utt39109')
('utt123059', 'utt123062')
('utt80890', 'utt80896')
('utt53151', 'utt53157')
('utt134940', 'utt134941')
('utt46610', 'utt46612')
('utt102426', 'utt102430')
('utt95030', 'utt95031')
('utt36150', 'utt36155')
('utt3217', 'utt3223')
('utt123258', 'utt123263')
('utt99147', 'utt99148')
('utt135715', 'utt135716')
('utt40088', 'utt40091')
('utt30934', 'utt30936')
('utt39491', 'utt39492')
('utt19530', 'utt19534')
('utt90846', 'utt90851')
('utt81160', 'utt81165')
('utt83111', 'utt83114')
('utt104329', 'utt104333')
('utt116206', 'utt116210')
('utt33232', 'utt33237')
('utt71581', 'utt71584')
('utt115879', 'utt115885')
('utt95465', 'utt95468')
('utt116286', 'utt116287')
('utt115676', 'utt115681')
('utt38184', 'utt38189')
('utt133380', 'utt133383')
('utt140728', 'utt140730')
('utt128557', 'utt128558')
('utt146436', 'utt146440')
('utt23951', 'utt23957')
('utt68514', 'utt68521')
('utt66794', 'utt66796')
('utt49889', 'utt49891')
('utt77786', 'utt77787')
('utt53301', 'utt53303')
('utt16715', 'utt16718')
('utt126344', 'utt126348')
('utt31434', 'utt31440')
('utt102560', 'utt102566')
('utt28292', 'utt28293')
('utt56969', 'utt56975')
('utt10403', 'utt10404')
('utt34191', 'utt34195')
('utt72627', 'utt72632')
('utt44822', 'utt44828')
('utt81858', 'utt81860')
('utt30936', 'utt30937')
('utt131357', 'utt131363')
('utt145887', 'utt145896')
('utt22260', 'utt22266')
('utt127387', 'utt127388')
('utt150394', 'utt150396')
('utt10833', 'utt10835')
('utt21295', 'utt21302')
('utt116160', 'utt116162')
('utt21755', 'utt21757')
('utt23265', 'utt23272')
('utt7242', 'utt7244')
('utt126828', 'utt126829')
('utt46949', 'utt46951')
('utt49890', 'utt49894')
('utt66416', 'utt66418')
('utt34415', 'utt34417')
('utt25921', 'utt25923')
('utt147293', 'utt147297')
('utt8231', 'utt8233')
('utt98203', 'utt98204')
('utt69726', 'utt69730')
('utt73059', 'utt73064')
('utt16120', 'utt16124')
('utt39103', 'utt39104')
('utt32662', 'utt32670')
('utt133830', 'utt133831')
('utt66208', 'utt66209')
('utt61180', 'utt61184')
('utt62364', 'utt62365')
('utt143139', 'utt143146')
('utt104807', 'utt104811')
('utt47084', 'utt47092')
('utt86310', 'utt86312')
('utt150094', 'utt150097')
('utt78687', 'utt78696')
('utt59602', 'utt59605')
('utt37448', 'utt37449')
('utt62591', 'utt62593')
('utt66971', 'utt66972')
('utt143930', 'utt143931')
('utt1243', 'utt1246')
('utt140382', 'utt140386')
('utt118914', 'utt118915')
('utt139237', 'utt139238')
('utt151208', 'utt151214')
('utt25593', 'utt25594')
('utt45838', 'utt45841')
('utt99929', 'utt99930')
('utt127820', 'utt127829')
('utt96425', 'utt96429')
('utt64523', 'utt64525')
('utt10301', 'utt10302')
('utt33760', 'utt33764')
('utt30116', 'utt30119')
('utt70455', 'utt70459')
('utt88566', 'utt88573')
('utt50559', 'utt50564')
('utt131065', 'utt131066')
('utt547', 'utt549')
('utt122299', 'utt122301')
('utt104808', 'utt104813')
('utt5890', 'utt5895')
('utt150313', 'utt150314')
('utt74524', 'utt74526')
('utt74839', 'utt74843')
('utt97177', 'utt97182')
('utt44933', 'utt44935')
('utt118058', 'utt118062')
('utt151711', 'utt151716')
('utt80059', 'utt80061')
('utt8584', 'utt8589')
('utt144082', 'utt144083')
('utt132321', 'utt132324')
('utt78067', 'utt78068')
('utt46614', 'utt46617')
('utt27098', 'utt27100')
('utt23593', 'utt23597')
('utt80654', 'utt80663')
('utt86037', 'utt86044')
('utt24562', 'utt24564')
('utt1291', 'utt1298')
('utt20634', 'utt20635')
('utt14637', 'utt14640')
('utt142794', 'utt142801')
('utt111612', 'utt111616')
('utt81969', 'utt81974')
('utt70270', 'utt70274')
('utt101384', 'utt101391')
('utt91214', 'utt91218')
('utt7450', 'utt7455')
('utt107144', 'utt107149')
('utt123260', 'utt123265')
('utt41128', 'utt41134')
('utt49191', 'utt49194')
('utt102425', 'utt102428')
('utt44065', 'utt44067')
('utt40179', 'utt40184')
('utt8930', 'utt8938')
('utt123814', 'utt123815')
('utt74527', 'utt74532')
('utt58406', 'utt58412')
('utt547', 'utt550')
('utt59667', 'utt59670')
('utt137841', 'utt137849')
('utt92593', 'utt92598')
('utt35526', 'utt35527')
('utt28286', 'utt28291')
('utt71773', 'utt71782')
('utt57586', 'utt57591')
('utt82383', 'utt82391')
('utt103974', 'utt103976')
('utt136731', 'utt136734')
('utt42417', 'utt42421')
('utt8525', 'utt8531')
('utt45556', 'utt45558')
('utt68515', 'utt68522')
('utt60750', 'utt60759')
('utt33530', 'utt33536')
('utt12347', 'utt12349')
('utt46377', 'utt46378')
('utt126478', 'utt126483')
('utt26590', 'utt26592')
('utt83472', 'utt83473')
('utt69821', 'utt69828')
('utt102872', 'utt102877')
('utt125105', 'utt125108')
('utt18509', 'utt18512')
('utt10396', 'utt10404')
('utt81687', 'utt81692')
('utt31134', 'utt31139')
('utt98998', 'utt99002')
('utt126478', 'utt126479')
('utt8230', 'utt8231')
('utt67181', 'utt67182')
('utt110548', 'utt110553')
('utt48783', 'utt48786')
('utt140023', 'utt140028')
('utt73059', 'utt73066')
('utt34954', 'utt34955')
('utt12424', 'utt12425')
('utt109307', 'utt109310')
('utt38511', 'utt38516')
('utt151003', 'utt151004')
('utt26082', 'utt26083')
('utt146608', 'utt146613')
('utt142262', 'utt142269')
('utt26658', 'utt26664')
('utt87271', 'utt87273')
('utt86603', 'utt86611')
('utt97305', 'utt97308')
('utt21926', 'utt21933')
('utt137925', 'utt137934')
('utt35351', 'utt35357')
('utt17503', 'utt17506')
('utt126151', 'utt126152')
('utt22937', 'utt22944')
('utt80507', 'utt80511')
('utt123579', 'utt123583')
('utt5540', 'utt5542')
('utt7245', 'utt7247')
('utt122503', 'utt122506')
('utt74342', 'utt74345')
('utt81162', 'utt81166')
('utt80445', 'utt80447')
('utt15646', 'utt15648')
('utt111887', 'utt111891')
('utt15145', 'utt15150')
('utt104538', 'utt104541')
('utt85702', 'utt85707')
('utt142793', 'utt142798')
('utt114329', 'utt114336')
('utt72297', 'utt72298')
('utt75567', 'utt75568')
('utt88569', 'utt88571')
('utt76265', 'utt76266')
('utt59494', 'utt59498')
('utt94820', 'utt94826')
('utt92597', 'utt92600')
('utt100244', 'utt100250')
('utt18512', 'utt18514')
('utt105915', 'utt105917')
('utt87266', 'utt87267')
('utt18788', 'utt18789')
('utt124769', 'utt124771')
('utt15696', 'utt15698')
('utt76058', 'utt76066')
('utt13207', 'utt13208')
('utt99196', 'utt99197')
('utt48558', 'utt48563')
('utt21642', 'utt21647')
('utt91772', 'utt91775')
('utt93553', 'utt93559')
('utt55763', 'utt55767')
('utt95658', 'utt95664')
('utt136559', 'utt136560')
('utt27229', 'utt27234')
('utt1702', 'utt1703')
('utt29497', 'utt29500')
('utt38184', 'utt38191')
('utt60581', 'utt60586')
('utt16661', 'utt16664')
('utt113542', 'utt113545')
('utt1297', 'utt1298')
('utt46611', 'utt46616')
('utt140727', 'utt140730')
('utt18738', 'utt18742')
('utt124207', 'utt124208')
('utt6849', 'utt6857')
('utt79691', 'utt79692')
('utt142843', 'utt142844')
('utt116205', 'utt116210')
('utt142937', 'utt142943')
('utt146306', 'utt146309')
('utt25452', 'utt25454')
('utt78690', 'utt78691')
('utt66323', 'utt66325')
('utt61431', 'utt61437')
('utt6184', 'utt6190')
('utt88061', 'utt88064')
('utt10395', 'utt10396')
('utt45971', 'utt45978')
('utt149282', 'utt149285')
('utt141382', 'utt141385')
('utt121781', 'utt121782')
('utt45553', 'utt45559')
('utt87045', 'utt87049')
('utt101041', 'utt101044')
('utt7503', 'utt7507')
('utt125559', 'utt125563')
('utt3794', 'utt3795')
('utt50203', 'utt50207')
('utt44822', 'utt44827')
('utt40314', 'utt40319')
('utt122303', 'utt122305')
('utt12146', 'utt12148')
('utt4818', 'utt4819')
('utt208', 'utt212')
('utt25358', 'utt25361')
('utt20976', 'utt20977')
('utt127822', 'utt127825')
('utt66788', 'utt66794')
('utt150180', 'utt150181')
('utt146305', 'utt146309')
('utt69184', 'utt69186')
('utt29050', 'utt29056')
('utt48440', 'utt48447')
('utt146996', 'utt146999')
('utt40492', 'utt40494')
('utt87968', 'utt87972')
('utt95335', 'utt95337')
('utt39148', 'utt39149')
('utt89680', 'utt89682')
('utt61428', 'utt61435')
('utt153168', 'utt153169')
('utt78260', 'utt78261')
('utt41008', 'utt41009')
('utt44258', 'utt44259')
('utt97123', 'utt97129')
('utt88143', 'utt88151')
('utt140928', 'utt140929')
('utt61382', 'utt61387')
('utt16370', 'utt16374')
('utt66672', 'utt66677')
('utt128175', 'utt128178')
('utt96758', 'utt96759')
('utt22632', 'utt22637')
('utt22128', 'utt22129')
('utt6720', 'utt6722')
('utt133611', 'utt133620')
('utt59270', 'utt59278')
('utt43396', 'utt43401')
('utt81327', 'utt81332')
('utt121019', 'utt121021')
('utt108619', 'utt108625')
('utt79584', 'utt79586')
('utt72482', 'utt72490')
('utt87539', 'utt87540')
('utt89253', 'utt89254')
('utt41847', 'utt41850')
('utt12348', 'utt12356')
('utt974', 'utt975')
('utt19620', 'utt19625')
('utt108316', 'utt108317')
('utt68873', 'utt68874')
('utt77532', 'utt77537')
('utt41649', 'utt41650')
('utt29048', 'utt29054')
('utt19436', 'utt19442')
('utt49938', 'utt49941')
('utt7054', 'utt7058')
('utt66885', 'utt66888')
('utt23415', 'utt23417')
('utt75267', 'utt75271')
('utt23026', 'utt23028')
('utt123741', 'utt123745')
('utt117110', 'utt117111')
('utt48560', 'utt48561')
('utt123581', 'utt123584')
('utt107391', 'utt107392')
('utt79918', 'utt79925')
('utt17117', 'utt17120')
('utt131355', 'utt131362')
('utt16119', 'utt16124')
('utt151988', 'utt151992')
('utt75780', 'utt75785')
('utt137519', 'utt137522')
('utt109050', 'utt109054')
('utt49186', 'utt49192')
('utt65115', 'utt65116')
('utt91937', 'utt91940')
('utt106973', 'utt106977')
('utt123814', 'utt123822')
('utt140863', 'utt140867')
('utt140448', 'utt140452')
('utt137735', 'utt137744')
('utt53737', 'utt53740')
('utt139957', 'utt139962')
('utt53540', 'utt53541')
('utt96422', 'utt96430')
('utt78203', 'utt78205')
('utt100509', 'utt100518')
('utt57638', 'utt57643')
('utt98502', 'utt98506')
('utt37597', 'utt37599')
('utt19534', 'utt19536')
('utt89594', 'utt89596')
('utt12506', 'utt12508')
('utt90266', 'utt90268')
('utt63942', 'utt63944')
('utt37856', 'utt37860')
('utt61119', 'utt61120')
('utt125558', 'utt125562')
('utt76941', 'utt76944')
('utt7935', 'utt7936')
('utt7450', 'utt7457')
('utt103208', 'utt103212')
('utt108744', 'utt108747')
('utt60901', 'utt60905')
('utt63609', 'utt63610')
('utt85861', 'utt85862')
('utt92953', 'utt92958')
('utt139486', 'utt139490')
('utt16968', 'utt16973')
('utt22541', 'utt22548')
('utt81576', 'utt81579')
('utt82386', 'utt82388')
('utt51410', 'utt51412')
('utt125385', 'utt125388')
('utt36630', 'utt36638')
('utt32146', 'utt32149')
('utt114990', 'utt114993')
('utt85703', 'utt85707')
('utt61428', 'utt61430')
('utt73443', 'utt73447')
('utt36633', 'utt36637')
('utt74524', 'utt74529')
('utt110816', 'utt110818')
('utt137004', 'utt137009')
('utt129267', 'utt129269')
('utt43475', 'utt43478')
('utt91078', 'utt91080')
('utt27427', 'utt27432')
('utt76136', 'utt76141')
('utt6376', 'utt6380')
('utt14929', 'utt14936')
('utt101568', 'utt101572')
('utt49935', 'utt49943')
('utt103539', 'utt103540')
('utt137312', 'utt137315')
('utt130170', 'utt130172')
('utt132317', 'utt132318')
('utt99146', 'utt99147')
('utt39895', 'utt39898')
('utt62590', 'utt62596')
('utt84956', 'utt84965')
('utt65196', 'utt65199')
('utt11235', 'utt11236')
('utt59134', 'utt59139')
('utt10296', 'utt10304')
('utt146521', 'utt146527')
('utt131623', 'utt131625')
('utt37213', 'utt37220')
('utt17679', 'utt17681')
('utt133827', 'utt133830')
('utt132682', 'utt132687')
('utt20525', 'utt20531')
('utt148291', 'utt148298')
('utt70814', 'utt70816')
('utt25587', 'utt25595')
('utt107917', 'utt107921')
('utt3291', 'utt3297')
('utt86262', 'utt86265')
('utt71847', 'utt71854')
('utt110998', 'utt111002')
('utt125555', 'utt125561')
('utt107918', 'utt107922')
('utt44262', 'utt44264')
('utt133613', 'utt133618')
('utt150310', 'utt150312')
('utt26217', 'utt26221')
('utt101785', 'utt101787')
('utt71185', 'utt71190')
('utt106725', 'utt106726')
('utt106204', 'utt106208')
('utt144257', 'utt144261')
('utt104809', 'utt104810')
('utt10831', 'utt10834')
('utt104538', 'utt104542')
('utt32037', 'utt32038')
('utt139080', 'utt139083')
('utt34753', 'utt34759')
('utt74191', 'utt74194')
('utt21977', 'utt21980')
('utt83786', 'utt83788')
('utt88143', 'utt88152')
('utt104618', 'utt104625')
('utt43477', 'utt43479')
('utt81212', 'utt81214')
('utt101280', 'utt101285')
('utt83837', 'utt83840')
('utt79922', 'utt79923')
('utt114449', 'utt114450')
('utt53152', 'utt53158')
('utt134594', 'utt134595')
('utt64217', 'utt64218')
('utt152703', 'utt152708')
('utt27231', 'utt27233')
('utt109210', 'utt109215')
('utt99723', 'utt99726')
('utt45149', 'utt45151')
('utt493', 'utt494')
('utt88144', 'utt88150')
('utt41500', 'utt41504')
('utt54007', 'utt54008')
('utt51409', 'utt51411')
('utt46373', 'utt46377')
('utt27947', 'utt27949')
('utt19441', 'utt19444')
('utt141337', 'utt141338')
('utt7505', 'utt7509')
('utt65112', 'utt65117')
('utt53222', 'utt53224')
('utt32978', 'utt32984')
('utt4902', 'utt4904')
('utt12062', 'utt12063')
('utt36446', 'utt36454')
('utt48858', 'utt48863')
('utt18788', 'utt18791')
('utt143388', 'utt143395')
('utt52942', 'utt52947')
('utt59272', 'utt59274')
('utt59604', 'utt59606')
('utt140449', 'utt140452')
('utt132856', 'utt132861')
('utt106723', 'utt106727')
('utt52517', 'utt52519')
('utt18452', 'utt18453')
('utt91084', 'utt91086')
('utt147937', 'utt147941')
('utt73009', 'utt73012')
('utt8988', 'utt8992')
('utt47162', 'utt47164')
('utt98207', 'utt98211')
('utt135103', 'utt135106')
('utt145455', 'utt145461')
('utt104327', 'utt104335')
('utt111944', 'utt111951')
('utt40494', 'utt40496')
('utt133384', 'utt133387')
('utt111894', 'utt111895')
('utt59202', 'utt59204')
('utt121783', 'utt121787')
('utt1096', 'utt1098')
('utt25196', 'utt25200')
('utt54110', 'utt54116')
('utt16292', 'utt16293')
('utt49935', 'utt49944')
('utt86537', 'utt86540')
('utt83014', 'utt83017')
('utt137740', 'utt137741')
('utt106631', 'utt106635')
('utt99856', 'utt99857')
('utt75980', 'utt75983')
('utt120848', 'utt120849')
('utt87860', 'utt87863')
('utt17509', 'utt17510')
('utt144259', 'utt144260')
('utt42798', 'utt42799')
('utt10835', 'utt10839')
('utt32304', 'utt32308')
('utt74927', 'utt74934')
('utt126410', 'utt126411')
('utt32428', 'utt32430')
('utt69048', 'utt69051')
('utt138005', 'utt138012')
('utt86311', 'utt86317')
('utt16177', 'utt16179')
('utt63257', 'utt63261')
('utt25193', 'utt25196')
('utt79918', 'utt79920')
('utt31704', 'utt31712')
('utt108741', 'utt108749')
('utt141330', 'utt141333')
('utt39893', 'utt39899')
('utt139709', 'utt139713')
('utt40256', 'utt40260')
('utt58189', 'utt58191')
('utt151003', 'utt151009')
('utt126985', 'utt126986')
('utt137317', 'utt137318')
('utt139484', 'utt139488')
('utt75715', 'utt75716')
('utt99295', 'utt99300')
('utt107522', 'utt107523')
('utt16375', 'utt16376')
('utt37213', 'utt37218')
('utt140930', 'utt140933')
('utt61120', 'utt61125')
('utt82663', 'utt82668')
('utt130171', 'utt130179')
('utt107384', 'utt107386')
('utt77533', 'utt77539')
('utt73309', 'utt73314')
('utt21346', 'utt21352')
('utt89440', 'utt89441')
('utt147824', 'utt147827')
('utt97062', 'utt97066')
('utt79803', 'utt79809')
('utt28571', 'utt28573')
('utt39671', 'utt39673')
('utt10713', 'utt10715')
('utt108314', 'utt108323')
('utt74788', 'utt74789')
('utt89438', 'utt89443')
('utt153463', 'utt153464')
('utt23267', 'utt23269')
('utt91938', 'utt91945')
('utt45346', 'utt45349')
('utt129739', 'utt129744')
('utt20764', 'utt20772')
('utt77643', 'utt77644')
('utt32794', 'utt32795')
('utt100936', 'utt100938')
('utt60497', 'utt60500')
('utt150726', 'utt150733')
('utt144440', 'utt144443')
('utt78690', 'utt78694')
('utt53413', 'utt53415')
('utt69820', 'utt69821')
('utt77780', 'utt77781')
('utt122601', 'utt122602')
('utt104402', 'utt104408')
('utt108816', 'utt108821')
('utt130175', 'utt130178')
('utt95979', 'utt95982')
('utt79869', 'utt79874')
('utt97303', 'utt97310')
('utt3987', 'utt3991')
('utt109207', 'utt109209')
('utt114577', 'utt114579')
('utt91078', 'utt91086')
('utt41275', 'utt41276')
('utt104044', 'utt104053')
('utt15383', 'utt15386')
('utt85328', 'utt85334')
('utt95562', 'utt95566')
('utt26792', 'utt26794')
('utt100516', 'utt100517')
('utt58078', 'utt58084')
('utt12066', 'utt12067')
('utt69943', 'utt69945')
('utt20636', 'utt20641')
('utt19035', 'utt19042')
('utt20877', 'utt20883')
('utt14932', 'utt14935')
('utt47166', 'utt47169')
('utt143474', 'utt143475')
('utt19617', 'utt19619')
('utt135254', 'utt135261')
('utt4819', 'utt4822')
('utt30756', 'utt30760')
('utt125615', 'utt125622')
('utt92596', 'utt92597')
('utt36850', 'utt36855')
('utt44325', 'utt44331')
('utt30113', 'utt30117')
('utt136726', 'utt136730')
('utt49892', 'utt49897')
('utt93089', 'utt93096')
('utt80333', 'utt80336')
('utt145835', 'utt145836')
('utt53151', 'utt53158')
('utt143998', 'utt143999')
('utt3', 'utt8')
('utt144255', 'utt144259')
('utt75070', 'utt75071')
('utt69046', 'utt69053')
('utt15380', 'utt15389')
('utt34757', 'utt34761')
('utt35880', 'utt35881')
('utt21757', 'utt21759')
('utt111001', 'utt111003')
('utt33533', 'utt33536')
('utt64520', 'utt64525')
('utt113918', 'utt113919')
('utt110809', 'utt110814')
('utt147293', 'utt147300')
('utt37346', 'utt37348')
('utt25708', 'utt25711')
('utt53302', 'utt53307')
('utt106975', 'utt106978')
('utt126476', 'utt126481')
('utt134939', 'utt134945')
('utt56134', 'utt56135')
('utt15642', 'utt15650')
('utt128678', 'utt128682')
('utt75985', 'utt75986')
('utt39150', 'utt39153')
('utt139958', 'utt139962')
('utt27228', 'utt27233')
('utt77175', 'utt77181')
('utt71847', 'utt71853')
('utt58076', 'utt58083')
('utt75564', 'utt75569')
('utt104808', 'utt104815')
('utt95713', 'utt95720')
