('utt121636', 'utt47785')
('utt83783', 'utt123485')
('utt103976', 'utt132101')
('utt46507', 'utt113537')
('utt149281', 'utt29646')
('utt124885', 'utt61282')
('utt81853', 'utt20253')
('utt118684', 'utt61814')
('utt59976', 'utt95982')
('utt1243', 'utt82384')
('utt27363', 'utt85198')
('utt109898', 'utt22943')
('utt71962', 'utt31432')
('utt54110', 'utt58025')
('utt128016', 'utt109403')
('utt68579', 'utt78688')
('utt85704', 'utt57756')
('utt93403', 'utt83016')
('utt116348', 'utt20881')
('utt32302', 'utt77065')
('utt115886', 'utt128012')
('utt144085', 'utt136735')
('utt71233', 'utt59138')
('utt104538', 'utt69827')
('utt120425', 'utt32374')
('utt27285', 'utt72742')
('utt45343', 'utt150520')
('utt90849', 'utt23590')
('utt130173', 'utt106981')
('utt101780', 'utt106975')
('utt89546', 'utt60897')
('utt115214', 'utt11893')
('utt83012', 'utt1857')
('utt71586', 'utt71778')
('utt10353', 'utt142798')
('utt10184', 'utt31036')
('utt46460', 'utt77534')
('utt152547', 'utt39264')
('utt49659', 'utt135105')
('utt87459', 'utt129979')
('utt149658', 'utt97430')
('utt52777', 'utt126414')
('utt149659', 'utt120330')
('utt81580', 'utt89595')
('utt548', 'utt29952')
('utt65110', 'utt121896')
('utt8156', 'utt136852')
('utt61550', 'utt76140')
('utt58081', 'utt152763')
('utt146679', 'utt24566')
('utt67243', 'utt92600')
('utt3709', 'utt29191')
('utt72743', 'utt152318')
('utt105689', 'utt46284')
('utt149166', 'utt96755')
('utt109895', 'utt109671')
('utt71130', 'utt5222')
('utt3559', 'utt33445')
('utt59136', 'utt120209')
('utt83179', 'utt128556')
('utt54005', 'utt32423')
('utt140022', 'utt29054')
('utt146436', 'utt61121')
('utt55380', 'utt99410')
('utt65793', 'utt32717')
('utt143238', 'utt137376')
('utt115884', 'utt143146')
('utt51309', 'utt78392')
('utt151071', 'utt81970')
('utt63546', 'utt6188')
('utt3559', 'utt27280')
('utt110119', 'utt53218')
('utt99057', 'utt55386')
('utt57174', 'utt54882')
('utt54004', 'utt63798')
('utt92956', 'utt51483')
('utt21648', 'utt126831')
('utt140868', 'utt34953')
('utt45552', 'utt34947')
('utt96372', 'utt107147')
('utt84965', 'utt114990')
('utt131403', 'utt92372')
('utt57594', 'utt116892')
('utt128391', 'utt66884')
('utt24736', 'utt18185')
('utt22735', 'utt54007')
('utt126934', 'utt62591')
('utt9096', 'utt100579')
('utt59983', 'utt80148')
('utt100406', 'utt71190')
('utt7501', 'utt72245')
('utt149471', 'utt88644')
('utt89136', 'utt43395')
('utt40262', 'utt55820')
('utt118299', 'utt56017')
('utt120206', 'utt20707')
('utt68513', 'utt79971')
('utt143475', 'utt128019')
('utt101569', 'utt95338')
('utt136686', 'utt37348')
('utt69607', 'utt23022')
('utt5142', 'utt138538')
('utt35486', 'utt103545')
('utt13211', 'utt133269')
('utt32299', 'utt4162')
('utt3215', 'utt150776')
('utt65202', 'utt56133')
('utt106551', 'utt89931')
('utt39890', 'utt147577')
('utt72305', 'utt61981')
('utt6332', 'utt28007')
('utt3221', 'utt121961')
('utt8934', 'utt81617')
('utt33946', 'utt30935')
('utt70813', 'utt139348')
('utt16973', 'utt51410')
('utt14269', 'utt100935')
('utt20250', 'utt132318')
('utt3429', 'utt134354')
('utt51307', 'utt39891')
('utt122301', 'utt47340')
('utt23588', 'utt34095')
('utt113282', 'utt149324')
('utt113101', 'utt135627')
('utt56910', 'utt132322')
('utt3429', 'utt74010')
('utt87963', 'utt7056')
('utt46373', 'utt48443')
('utt54882', 'utt146924')
('utt131287', 'utt101157')
('utt131356', 'utt35831')
('utt128557', 'utt27868')
('utt150031', 'utt113838')
('utt65538', 'utt152762')
('utt77174', 'utt71234')
('utt153173', 'utt19528')
('utt42414', 'utt80270')
('utt117669', 'utt36639')
('utt39666', 'utt92374')
('utt133618', 'utt115430')
('utt131900', 'utt18181')
('utt49658', 'utt97427')
('utt11061', 'utt6375')
('utt127279', 'utt20526')
('utt137522', 'utt59137')
('utt148888', 'utt57637')
('utt13812', 'utt55565')
('utt143476', 'utt79317')
('utt31130', 'utt23419')
('utt71910', 'utt47780')
('utt24790', 'utt114576')
('utt31279', 'utt149653')
('utt97561', 'utt15696')
('utt63551', 'utt43242')
('utt120336', 'utt130538')
('utt37864', 'utt64222')
('utt50038', 'utt80450')
('utt81619', 'utt34758')
('utt102876', 'utt2795')
('utt128082', 'utt75505')
('utt99721', 'utt137795')
('utt108820', 'utt147213')
('utt78631', 'utt77327')
('utt108628', 'utt150594')
('utt126832', 'utt65977')
('utt138867', 'utt146385')
('utt104051', 'utt141773')
('utt121637', 'utt106150')
('utt54468', 'utt13206')
('utt6721', 'utt44823')
('utt73860', 'utt8653')
('utt10355', 'utt143390')
('utt61696', 'utt69054')
('utt103977', 'utt29999')
('utt55253', 'utt80510')
('utt52940', 'utt29955')
('utt97559', 'utt107267')
('utt56642', 'utt87050')
('utt66327', 'utt106310')
('utt120847', 'utt16465')
('utt46090', 'utt138684')
('utt114911', 'utt51740')
('utt59320', 'utt100409')
('utt146314', 'utt1295')
('utt45342', 'utt114841')
('utt43812', 'utt12142')
('utt22544', 'utt126927')
('utt55699', 'utt72042')
('utt102639', 'utt69185')
('utt147002', 'utt81210')
('utt78897', 'utt91086')
('utt3707', 'utt71846')
('utt6329', 'utt89192')
('utt105059', 'utt12799')
('utt34276', 'utt108071')
('utt13500', 'utt39797')
('utt114400', 'utt113095')
('utt153373', 'utt47029')
('utt23269', 'utt47088')
('utt131069', 'utt140177')
('utt111498', 'utt30824')
('utt136726', 'utt128812')
('utt104960', 'utt13758')
('utt88284', 'utt125155')
('utt12427', 'utt85934')
('utt80899', 'utt41756')
('utt6039', 'utt113289')
('utt92795', 'utt27644')
('utt58077', 'utt74790')
('utt118985', 'utt128081')
('utt122868', 'utt141618')
('utt99193', 'utt104476')
('utt19537', 'utt99852')
('utt97183', 'utt55767')
('utt72627', 'utt75266')
('utt13121', 'utt139425')
('utt139239', 'utt8336')
('utt44067', 'utt113834')
('utt10472', 'utt147936')
('utt25199', 'utt83242')
('utt8050', 'utt149327')
('utt4', 'utt33362')
('utt82383', 'utt23890')
('utt153458', 'utt142086')
('utt99052', 'utt88486')
('utt111204', 'utt37447')
('utt120573', 'utt61276')
('utt79313', 'utt110259')
('utt51413', 'utt83786')
('utt122698', 'utt98001')
('utt78694', 'utt8581')
('utt147878', 'utt78069')
('utt139711', 'utt82202')
('utt53546', 'utt57166')
('utt81973', 'utt113100')
('utt120639', 'utt4544')
('utt91077', 'utt78631')
('utt37449', 'utt31282')
('utt70197', 'utt146617')
('utt37024', 'utt32426')
('utt6378', 'utt141332')
('utt35355', 'utt140384')
('utt93219', 'utt32429')
('utt42564', 'utt75271')
('utt33232', 'utt41012')
('utt131626', 'utt27869')
('utt2120', 'utt78572')
('utt11231', 'utt62990')
('utt122872', 'utt82663')
('utt146522', 'utt47273')
('utt121788', 'utt55028')
('utt6041', 'utt141384')
('utt863', 'utt88482')
('utt77863', 'utt112771')
('utt104408', 'utt141332')
('utt74011', 'utt106770')
('utt48558', 'utt83391')
('utt128385', 'utt145838')
('utt38516', 'utt22123')
('utt25867', 'utt142626')
('utt145458', 'utt98787')
('utt38519', 'utt210')
('utt9151', 'utt135441')
('utt102429', 'utt20705')
('utt61434', 'utt43244')
('utt140095', 'utt93403')
('utt79973', 'utt97002')
('utt58405', 'utt39796')
('utt99147', 'utt9801')
('utt57169', 'utt6852')
('utt27092', 'utt66489')
('utt96601', 'utt87542')
('utt101391', 'utt95339')
('utt37452', 'utt60494')
('utt137371', 'utt45250')
('utt59200', 'utt28570')
('utt152208', 'utt90347')
('utt78069', 'utt136811')
('utt46284', 'utt108627')
('utt37860', 'utt10474')
('utt77015', 'utt134363')
('utt147937', 'utt140545')
('utt83791', 'utt152439')
('utt88145', 'utt152705')
('utt63802', 'utt39494')
('utt112767', 'utt117546')
('utt109898', 'utt24351')
('utt17684', 'utt1454')
('utt9317', 'utt114333')
('utt111000', 'utt113833')
('utt139617', 'utt108320')
('utt59849', 'utt130294')
('utt7173', 'utt979')
('utt35886', 'utt109305')
('utt105688', 'utt129211')
('utt7771', 'utt114453')
('utt133380', 'utt52677')
('utt69185', 'utt35181')
('utt131069', 'utt118165')
('utt140869', 'utt71577')
('utt150525', 'utt128277')
('utt33444', 'utt71962')
('utt116161', 'utt9204')
('utt99627', 'utt93854')
('utt71182', 'utt82715')
('utt40095', 'utt136806')
('utt71453', 'utt31933')
('utt49660', 'utt125001')
('utt14640', 'utt8653')
('utt59274', 'utt18735')
('utt138308', 'utt3796')
('utt18447', 'utt82055')
('utt137743', 'utt25925')
('utt140546', 'utt73708')
('utt37447', 'utt149169')
('utt116755', 'utt74005')
('utt111619', 'utt116158')
('utt68244', 'utt14074')
('utt121022', 'utt101098')
('utt14644', 'utt136803')
('utt46558', 'utt59674')
('utt28454', 'utt113918')
('utt30113', 'utt11229')
('utt77069', 'utt101161')
('utt56134', 'utt99197')
('utt151931', 'utt59605')
('utt44825', 'utt75710')
('utt48448', 'utt58186')
('utt13753', 'utt149652')
('utt17399', 'utt117547')
('utt146752', 'utt125150')
('utt95031', 'utt151714')
('utt20766', 'utt86267')
('utt111499', 'utt77975')
('utt57698', 'utt149519')
('utt102647', 'utt121371')
('utt55252', 'utt120492')
('utt142796', 'utt114918')
('utt64220', 'utt32381')
('utt62500', 'utt136730')
('utt71968', 'utt8232')
('utt4541', 'utt98793')
('utt114693', 'utt3557')
('utt4546', 'utt86039')
('utt149165', 'utt44622')
('utt17504', 'utt95217')
('utt146252', 'utt116095')
('utt1702', 'utt3425')
('utt73451', 'utt34098')
('utt139427', 'utt151714')
('utt61817', 'utt107141')
('utt75504', 'utt92683')
('utt134939', 'utt18649')
('utt17906', 'utt24733')
('utt60159', 'utt23419')
('utt75502', 'utt126343')
('utt67542', 'utt37595')
('utt78695', 'utt76942')
('utt63806', 'utt93557')
('utt49938', 'utt11007')
('utt27647', 'utt39667')
('utt66676', 'utt95658')
('utt73450', 'utt44065')
('utt100103', 'utt151540')
('utt48783', 'utt58807')
('utt78', 'utt147518')
('utt78970', 'utt58411')
('utt22944', 'utt679')
('utt18575', 'utt125980')
('utt74523', 'utt96937')
('utt108819', 'utt20258')
('utt81215', 'utt83782')
('utt28376', 'utt60899')
('utt131401', 'utt70377')
('utt137004', 'utt9564')
('utt26792', 'utt83537')
('utt118684', 'utt118296')
('utt59492', 'utt92683')
('utt16971', 'utt6328')
('utt109214', 'utt56451')
('utt68245', 'utt15650')
('utt18918', 'utt73011')
('utt102938', 'utt52823')
('utt128743', 'utt99930')
('utt128741', 'utt32799')
('utt70463', 'utt80516')
('utt110757', 'utt74344')
('utt4265', 'utt36045')
('utt131814', 'utt143742')
('utt150775', 'utt57587')
('utt79584', 'utt47033')
('utt80337', 'utt33297')
('utt76142', 'utt106311')
('utt128813', 'utt62212')
('utt33050', 'utt116487')
('utt52946', 'utt54742')
('utt69052', 'utt122870')
('utt79922', 'utt147583')
('utt55768', 'utt17688')
('utt130175', 'utt122701')
('utt99718', 'utt59975')
('utt40627', 'utt76938')
('utt72300', 'utt116577')
('utt143996', 'utt109892')
('utt116205', 'utt52153')
('utt126342', 'utt137523')
('utt81576', 'utt13756')
('utt4088', 'utt21650')
('utt129741', 'utt22393')
('utt31770', 'utt11105')
('utt110809', 'utt37064')
('utt383', 'utt126932')
('utt52148', 'utt136463')
('utt123968', 'utt132687')
('utt27285', 'utt25460')
('utt77646', 'utt97010')
('utt98002', 'utt81616')
('utt31550', 'utt53307')
('utt141943', 'utt121639')
('utt99807', 'utt29193')
('utt131063', 'utt104328')
('utt83018', 'utt99720')
('utt72549', 'utt96422')
('utt9320', 'utt135433')
('utt153456', 'utt92047')
('utt79807', 'utt96881')
('utt56794', 'utt143932')
('utt141332', 'utt7246')
('utt11009', 'utt16174')
('utt82579', 'utt89133')
('utt118004', 'utt47787')
('utt494', 'utt12293')
('utt95463', 'utt5835')
('utt4413', 'utt78691')
('utt151069', 'utt39896')
('utt49515', 'utt68519')
('utt86', 'utt77015')
('utt62206', 'utt46559')
('utt16600', 'utt99199')
('utt104329', 'utt125984')
('utt124209', 'utt36149')
('utt112648', 'utt149169')
('utt53543', 'utt50329')
('utt41644', 'utt66104')
('utt135106', 'utt63701')
('utt136681', 'utt97477')
('utt46285', 'utt138873')
('utt3702', 'utt45349')
('utt88152', 'utt86311')
('utt118007', 'utt130972')
('utt42416', 'utt22181')
('utt95713', 'utt146993')
('utt61429', 'utt26795')
('utt9101', 'utt131068')
('utt57049', 'utt19439')
('utt147828', 'utt99145')
('utt24642', 'utt77397')
('utt149283', 'utt43396')
('utt3516', 'utt142189')
('utt37856', 'utt38517')
('utt27363', 'utt49890')
('utt62596', 'utt35094')
('utt78449', 'utt69181')
('utt66487', 'utt3291')
('utt56327', 'utt136566')
('utt89439', 'utt38189')
('utt14482', 'utt21972')
('utt39494', 'utt50202')
('utt85', 'utt142260')
('utt82712', 'utt14269')
('utt34093', 'utt46660')
('utt82464', 'utt55258')
('utt129262', 'utt81576')
('utt121691', 'utt66576')
('utt27866', 'utt101567')
('utt146126', 'utt24561')
('utt136561', 'utt123580')
('utt7775', 'utt72042')
('utt73585', 'utt144626')
('utt125985', 'utt115209')
('utt118682', 'utt121644')
('utt22180', 'utt129143')
('utt12139', 'utt13808')
('utt53411', 'utt74680')
('utt80058', 'utt33048')
('utt150099', 'utt151543')
('utt96140', 'utt45841')
('utt86943', 'utt55891')
('utt67494', 'utt76135')
('utt89437', 'utt141625')
('utt48020', 'utt23891')
('utt94039', 'utt77918')
('utt111946', 'utt88281')
('utt31436', 'utt103974')
('utt37858', 'utt139711')
('utt37855', 'utt27285')
('utt39368', 'utt11237')
('utt66792', 'utt49517')
('utt36050', 'utt23956')
('utt20296', 'utt82387')
('utt59981', 'utt128993')
('utt89928', 'utt82575')
('utt127282', 'utt140027')
('utt150188', 'utt117465')
('utt41503', 'utt112708')
('utt118920', 'utt17505')
('utt48980', 'utt78205')
('utt102129', 'utt125110')
('utt125557', 'utt128673')
('utt67852', 'utt27010')
('utt86782', 'utt87972')
('utt93403', 'utt33944')
('utt147935', 'utt59845')
('utt69819', 'utt52590')
('utt100250', 'utt91084')
('utt16471', 'utt135435')
('utt71773', 'utt70076')
('utt34145', 'utt102642')
('utt45554', 'utt128815')
('utt48865', 'utt120844')
('utt10469', 'utt72482')
('utt149471', 'utt73589')
('utt4411', 'utt71236')
('utt86608', 'utt52588')
('utt116283', 'utt144626')
('utt42802', 'utt65117')
('utt13207', 'utt30496')
('utt39111', 'utt76598')
('utt101386', 'utt82923')
('utt31703', 'utt87668')
('utt43478', 'utt28184')
('utt103597', 'utt64855')
('utt152435', 'utt16801')
('utt102648', 'utt51302')
('utt116651', 'utt80661')
('utt89544', 'utt76944')
('utt146385', 'utt86727')
('utt45838', 'utt92317')
('utt135440', 'utt76135')
('utt73444', 'utt61390')
('utt106633', 'utt131515')
('utt68104', 'utt57753')
('utt112711', 'utt81616')
('utt13496', 'utt144889')
('utt12350', 'utt22391')
('utt90351', 'utt80451')
('utt148291', 'utt22547')
('utt30759', 'utt138305')
('utt33446', 'utt52771')
('utt59385', 'utt81329')
('utt68101', 'utt57640')
('utt109057', 'utt140382')
('utt22180', 'utt122507')
('utt4268', 'utt7938')
('utt14700', 'utt126063')
('utt21976', 'utt115433')
('utt22435', 'utt21345')
('utt110688', 'utt92797')
('utt13692', 'utt1391')
('utt83300', 'utt52107')
('utt46561', 'utt113017')
('utt56973', 'utt23273')
('utt106973', 'utt34275')
('utt31544', 'utt29496')
('utt84276', 'utt92680')
('utt34420', 'utt110688')
('utt102648', 'utt85191')
('utt33854', 'utt22549')
('utt127069', 'utt90345')
('utt89931', 'utt78971')
('utt86606', 'utt107141')
('utt56799', 'utt86267')
('utt30819', 'utt94037')
('utt148889', 'utt77009')
('utt59133', 'utt114578')
('utt116207', 'utt101573')
('utt124146', 'utt52948')
('utt115217', 'utt64524')
('utt88145', 'utt131620')
('utt22736', 'utt47939')
('utt133330', 'utt46377')
('utt133710', 'utt135540')
('utt24975', 'utt10192')
('utt99802', 'utt47272')
('utt82669', 'utt83789')
('utt126664', 'utt98380')
('utt15576', 'utt83388')
('utt92048', 'utt47940')
('utt103540', 'utt145215')
('utt13690', 'utt67244')
('utt6374', 'utt140096')
('utt130542', 'utt3798')
('utt69943', 'utt147581')
('utt10893', 'utt106630')
('utt79867', 'utt117207')
('utt54113', 'utt66675')
('utt105057', 'utt83782')
('utt46612', 'utt44775')
('utt1093', 'utt46084')
('utt80331', 'utt25708')
('utt129748', 'utt83107')
('utt68780', 'utt50446')
('utt16173', 'utt134944')
('utt22878', 'utt99720')
('utt13686', 'utt47268')
('utt43559', 'utt89198')
('utt50707', 'utt120487')
('utt14697', 'utt1852')
('utt136280', 'utt132101')
('utt132683', 'utt13812')
('utt92747', 'utt36790')
('utt147580', 'utt142090')
('utt109312', 'utt71182')
('utt3557', 'utt1393')
('utt105687', 'utt126410')
('utt108429', 'utt28913')
('utt40497', 'utt3561')
('utt79920', 'utt22815')
('utt52948', 'utt72250')
('utt142796', 'utt79590')
('utt27366', 'utt52944')
('utt28119', 'utt23271')
('utt136852', 'utt16372')
('utt74736', 'utt90593')
('utt106976', 'utt128739')
('utt146680', 'utt140239')
('utt60583', 'utt119074')
('utt18508', 'utt129741')
('utt139965', 'utt88481')
('utt144887', 'utt101279')
('utt117391', 'utt13205')
('utt13989', 'utt18791')
('utt76882', 'utt57636')
('utt54634', 'utt54740')
('utt71777', 'utt7176')
('utt141336', 'utt55814')
('utt12065', 'utt127076')
('utt106315', 'utt22944')
('utt137739', 'utt15693')
('utt69188', 'utt56268')
('utt114580', 'utt23267')
('utt131944', 'utt44550')
('utt113287', 'utt117004')
('utt82763', 'utt115208')
('utt137319', 'utt57639')
('utt143395', 'utt14935')
('utt65797', 'utt30935')
('utt98008', 'utt44072')
('utt133616', 'utt116655')
('utt17508', 'utt85190')
('utt124883', 'utt70459')
('utt23891', 'utt109056')
('utt2125', 'utt61279')
('utt107579', 'utt109051')
('utt118062', 'utt136687')
('utt32381', 'utt25104')
('utt135321', 'utt57642')
('utt40091', 'utt128393')
('utt9104', 'utt147584')
('utt55302', 'utt78691')
('utt102753', 'utt106729')
('utt46612', 'utt91404')
('utt22549', 'utt19533')
('utt108319', 'utt61688')
('utt96147', 'utt55557')
('utt92885', 'utt26590')
('utt81689', 'utt74588')
('utt102560', 'utt21194')
('utt113020', 'utt20633')
('utt135253', 'utt53736')
('utt493', 'utt151072')
('utt79318', 'utt144086')
('utt147110', 'utt95343')
('utt132685', 'utt152761')
('utt61183', 'utt26080')
('utt19040', 'utt81691')
('utt151539', 'utt47341')
('utt35833', 'utt132857')
('utt89547', 'utt98793')
('utt5142', 'utt32426')
('utt34755', 'utt33049')
('utt16666', 'utt135439')
('utt29365', 'utt54110')
('utt44822', 'utt95032')
('utt44067', 'utt82054')
('utt16601', 'utt69183')
('utt14784', 'utt58908')
('utt122298', 'utt71781')
('utt96758', 'utt58075')
('utt63946', 'utt55560')
('utt61820', 'utt54631')
('utt97432', 'utt49940')
('utt145462', 'utt124883')
('utt93715', 'utt93405')
('utt88487', 'utt39794')
('utt6185', 'utt54371')
('utt137735', 'utt22542')
('utt50038', 'utt89140')
('utt31712', 'utt54881')
('utt130674', 'utt84068')
('utt77330', 'utt5830')
('utt21088', 'utt104409')
('utt61123', 'utt40499')
('utt98375', 'utt22547')
('utt72635', 'utt59979')
('utt71848', 'utt1453')
('utt135259', 'utt31274')
('utt104477', 'utt15294')
('utt37018', 'utt30754')
('utt142182', 'utt25110')
('utt8232', 'utt56864')
('utt104053', 'utt52152')
('utt40021', 'utt31552')
('utt52157', 'utt77011')
('utt139618', 'utt31606')
('utt79806', 'utt141384')
('utt101784', 'utt101277')
('utt114445', 'utt54371')
('utt134873', 'utt18740')
('utt53891', 'utt30940')
('utt70458', 'utt96937')
('utt27643', 'utt152765')
('utt39486', 'utt137929')
('utt19236', 'utt55031')
('utt37594', 'utt57694')
('utt135624', 'utt126936')
('utt140384', 'utt32799')
('utt22731', 'utt135629')
('utt85196', 'utt139616')
('utt52153', 'utt6254')
('utt87673', 'utt92164')
('utt139242', 'utt35527')
('utt149332', 'utt41644')
('utt131944', 'utt1391')
('utt71780', 'utt124775')
('utt84060', 'utt110810')
('utt5222', 'utt81618')
('utt117463', 'utt144888')
('utt95210', 'utt89925')
('utt49187', 'utt106637')
('utt136568', 'utt122704')
('utt120567', 'utt13753')
('utt75708', 'utt21344')
('utt114398', 'utt113840')
('utt89682', 'utt18312')
('utt111952', 'utt125103')
('utt21191', 'utt72250')
('utt16463', 'utt74078')
('utt104712', 'utt123389')
('utt141335', 'utt139618')
('utt146521', 'utt149660')
('utt42802', 'utt149480')
('utt55558', 'utt130173')
('utt51415', 'utt87969')
('utt95980', 'utt60161')
('utt121895', 'utt17261')
('utt8581', 'utt116753')
('utt114994', 'utt108742')
('utt39961', 'utt64066')
('utt111500', 'utt125382')
('utt51241', 'utt133380')
('utt27007', 'utt134588')
('utt30935', 'utt52942')
